,Unnamed: 0,ISIN,Currency,Exchange,ETF Underlying Index Ticker,Dvd Freq,Code,Type,Name,GICS Sector,GICS Ind Name,Name.1,ExchangeCode,Country
1164,1164,US70450Y1038,USD,US,#N/A Field Not Applicable,#N/A N/A,PYPL,Common Stock,PAYPAL HOLDINGS INC,Information Technology,IT Services,PAYPAL HOLDINGS,US,USA
1165,1165,US7127041058,USD,US,#N/A Field Not Applicable,Quarter,PBCT,Common Stock,PEOPLE'S UNITED FINANCIAL,Financials,Banks,PEOPLE'S UNITED,US,USA
1166,1166,US7134481081,USD,US,#N/A Field Not Applicable,Quarter,PEP,Common Stock,PEPSICO INC,Consumer Staples,Beverages,PEPSICO INC,US,USA
1167,1167,US7140461093,USD,US,#N/A Field Not Applicable,Quarter,PKI,Common Stock,PERKINELMER INC,Health Care,Life Sciences Tools & Services,PERKINELMER INC,US,USA
1168,1168,US7170811035,USD,US,#N/A Field Not Applicable,Quarter,PFE,Common Stock,PFIZER INC,Health Care,Pharmaceuticals,PFIZER INC,US,USA
1169,1169,US7181721090,USD,US,#N/A Field Not Applicable,Quarter,PM,Common Stock,PHILIP MORRIS INTERNATIONAL,Consumer Staples,Tobacco,PHILIP MORRIS IN,US,USA
1170,1170,US7185461040,USD,US,#N/A Field Not Applicable,Quarter,PSX,Common Stock,PHILLIPS 66,Energy,"Oil, Gas & Consumable Fuels",PHILLIPS 66,US,USA
1171,1171,US7234841010,USD,US,#N/A Field Not Applicable,Quarter,PNW,Common Stock,PINNACLE WEST CAPITAL,Utilities,Electric Utilities,PINNACLE WEST,US,USA
1172,1172,US72352L1061,USD,US,#N/A Field Not Applicable,None,PINS,Common Stock,PINTEREST INC- CLASS A,Communication Services,Interactive Media & Services,PINTEREST INC -A,US,USA
1173,1173,US7237871071,USD,US,#N/A Field Not Applicable,Quarter,PXD,Common Stock,PIONEER NATURAL RESOURCES CO,Energy,"Oil, Gas & Consumable Fuels",PIONEER NATURAL,US,USA
1174,1174,US6934751057,USD,US,#N/A Field Not Applicable,Quarter,PNC,Common Stock,PNC FINANCIAL SERVICES GROUP,Financials,Banks,PNC FINANCIAL SE,US,USA
1175,1175,US6935061076,USD,US,#N/A Field Not Applicable,Quarter,PPG,Common Stock,PPG INDUSTRIES INC,Materials,Chemicals,PPG INDS INC,US,USA
1176,1176,US7427181091,USD,US,#N/A Field Not Applicable,Quarter,PG,Common Stock,PROCTER & GAMBLE CO/THE,Consumer Staples,Household Products,PROCTER & GAMBLE,US,USA
1177,1177,US7433151039,USD,US,#N/A Field Not Applicable,Quarter,PGR,Common Stock,PROGRESSIVE CORP,Financials,Insurance,PROGRESSIVE CORP,US,USA
1178,1178,US74340W1036,USD,US,#N/A Field Not Applicable,Quarter,PLD,REIT,PROLOGIS INC,Real Estate,Equity Real Estate Investment,PROLOGIS INC,US,USA
1179,1179,US7443201022,USD,US,#N/A Field Not Applicable,Quarter,PRU,Common Stock,PRUDENTIAL FINANCIAL INC,Financials,Insurance,PRUDENTL FINL,US,USA
1180,1180,US7445731067,USD,US,#N/A Field Not Applicable,Quarter,PEG,Common Stock,PUBLIC SERVICE ENTERPRISE GP,Utilities,Multi-Utilities,PUB SERV ENTERP,US,USA
1181,1181,US74460D1090,USD,US,#N/A Field Not Applicable,Quarter,PSA,REIT,PUBLIC STORAGE,Real Estate,Equity Real Estate Investment,PUBLIC STORAGE,US,USA
1182,1182,US7458671010,USD,US,#N/A Field Not Applicable,Quarter,PHM,Common Stock,PULTEGROUP INC,Consumer Discretionary,Household Durables,PULTEGROUP INC,US,USA
1183,1183,US6936561009,USD,US,#N/A Field Not Applicable,Irreg,PVH,Common Stock,PVH CORP,Consumer Discretionary,"Textiles, Apparel & Luxury Goo",PVH CORP,US,USA
1184,1184,US74736K1016,USD,US,#N/A Field Not Applicable,None,QRVO,Common Stock,QORVO INC,Information Technology,Semiconductors & Semiconductor,QORVO INC,US,USA
1185,1185,US7475251036,USD,US,#N/A Field Not Applicable,Quarter,QCOM,Common Stock,QUALCOMM INC,Information Technology,Semiconductors & Semiconductor,QUALCOMM INC,US,USA
1186,1186,US74762E1029,USD,US,#N/A Field Not Applicable,Quarter,PWR,Common Stock,QUANTA SERVICES INC,Industrials,Construction & Engineering,QUANTA SERVICES,US,USA
1187,1187,US74834L1008,USD,US,#N/A Field Not Applicable,Quarter,DGX,Common Stock,QUEST DIAGNOSTICS INC,Health Care,Health Care Providers & Servic,QUEST DIAGNOSTIC,US,USA
1188,1188,US7512121010,USD,US,#N/A Field Not Applicable,Quarter,RL,Common Stock,RALPH LAUREN CORP,Consumer Discretionary,"Textiles, Apparel & Luxury Goo",RALPH LAUREN COR,US,USA
1189,1189,US75281A1097,USD,US,#N/A Field Not Applicable,Irreg,RRC,Common Stock,RANGE RESOURCES CORP,Energy,"Oil, Gas & Consumable Fuels",RANGE RESOURCES,US,USA
1190,1190,US7561091049,USD,US,#N/A Field Not Applicable,Monthly,O,REIT,REALTY INCOME CORP,Real Estate,Equity Real Estate Investment,REALTY INCOME,US,USA
1191,1191,US7588491032,USD,US,#N/A Field Not Applicable,Quarter,REG,REIT,REGENCY CENTERS CORP,Real Estate,Equity Real Estate Investment,REGENCY CENTERS,US,USA
1192,1192,US7591EP1005,USD,US,#N/A Field Not Applicable,Quarter,RF,Common Stock,REGIONS FINANCIAL CORP,Financials,Banks,REGIONS FINANCIA,US,USA
1193,1193,US7607591002,USD,US,#N/A Field Not Applicable,Quarter,RSG,Common Stock,REPUBLIC SERVICES INC,Industrials,Commercial Services & Supplies,REPUBLIC SVCS,US,USA
1194,1194,US7703231032,USD,US,#N/A Field Not Applicable,Quarter,RHI,Common Stock,ROBERT HALF INTL INC,Industrials,Professional Services,ROBERT HALF INTL,US,USA
1195,1195,US7739031091,USD,US,#N/A Field Not Applicable,Quarter,ROK,Common Stock,ROCKWELL AUTOMATION INC,Industrials,Electrical Equipment,ROCKWELL AUTOMAT,US,USA
1196,1196,US77543R1023,USD,US,#N/A Field Not Applicable,None,ROKU,Common Stock,ROKU INC,Communication Services,Entertainment,ROKU INC,US,USA
1197,1197,US7766961061,USD,US,#N/A Field Not Applicable,Quarter,ROP,Common Stock,ROPER TECHNOLOGIES INC,Industrials,Industrial Conglomerates,ROPER TECHNOLOGI,US,USA
1198,1198,US7782961038,USD,US,#N/A Field Not Applicable,Quarter,ROST,Common Stock,ROSS STORES INC,Consumer Discretionary,Specialty Retail,ROSS STORES INC,US,USA
1199,1199,US7835491082,USD,US,#N/A Field Not Applicable,Quarter,R,Common Stock,RYDER SYSTEM INC,Industrials,Road & Rail,RYDER SYSTEM INC,US,USA
1200,1200,US79466L3024,USD,US,#N/A Field Not Applicable,None,CRM,Common Stock,SALESFORCE.COM INC,Information Technology,Software,SALESFORCE.COM,US,USA
1201,1201,IE00B58JVZ52,EUR,GR,#N/A Field Not Applicable,Quarter,STT,Common Stock,SEAGATE TECHNOLOGY,Information Technology,"Technology Hardware, Storage &",SEAGATE TECHNOLO,XETRA,Germany
1202,1202,US8168511090,USD,US,#N/A Field Not Applicable,Quarter,SRE,Common Stock,SEMPRA ENERGY,Utilities,Multi-Utilities,SEMPRA ENERGY,US,USA
1203,1203,US8243481061,USD,US,#N/A Field Not Applicable,Quarter,SHW,Common Stock,SHERWIN-WILLIAMS CO/THE,Materials,Chemicals,SHERWIN-WILLIAMS,US,USA
1204,1204,CA82509L1076,USD,US,#N/A Field Not Applicable,None,SHOP,Common Stock,SHOPIFY INC - CLASS A,Information Technology,IT Services,SHOPIFY INC - A,US,USA
1205,1205,US8288061091,USD,US,#N/A Field Not Applicable,Quarter,SPG,REIT,SIMON PROPERTY GROUP INC,Real Estate,Equity Real Estate Investment,SIMON PROPERTY,US,USA
1206,1206,US82968B1035,USD,US,#N/A Field Not Applicable,Quarter,SIRI,Common Stock,SIRIUS XM HOLDINGS INC,Communication Services,Media,SIRIUS XM HOLDIN,US,USA
1207,1207,US83088M1027,USD,US,#N/A Field Not Applicable,Quarter,SWKS,Common Stock,SKYWORKS SOLUTIONS INC,Information Technology,Semiconductors & Semiconductor,SKYWORKS SOLUTIO,US,USA
1208,1208,US78440X1019,USD,US,#N/A Field Not Applicable,Monthly,SLG1USD,REIT,SL GREEN REALTY CORP,Real Estate,Equity Real Estate Investment,SL GREEN REALTY,US,USA
1209,1209,US8330341012,USD,US,#N/A Field Not Applicable,Quarter,SNA,Common Stock,SNAP-ON INC,Industrials,Machinery,SNAP-ON INC,US,USA
1210,1210,US83570H1086,USD,US,#N/A Field Not Applicable,None,SONO,Common Stock,SONOS INC,Consumer Discretionary,Household Durables,SONOS INC,US,USA
1211,1211,US8425871071,USD,US,#N/A Field Not Applicable,Quarter,SO,Common Stock,SOUTHERN CO/THE,Utilities,Electric Utilities,SOUTHERN CO,US,USA
1212,1212,US8447411088,USD,US,#N/A Field Not Applicable,Irreg,LUV,Common Stock,SOUTHWEST AIRLINES CO,Industrials,Airlines,SOUTHWEST AIR,US,USA
1213,1213,US8454671095,USD,US,#N/A Field Not Applicable,Irreg,SWN,Common Stock,SOUTHWESTERN ENERGY CO,Energy,"Oil, Gas & Consumable Fuels",SOUTHWESTRN ENGY,US,USA
1214,1214,US8522341036,USD,US,#N/A Field Not Applicable,None,SQ,Common Stock,SQUARE INC - A,Information Technology,IT Services,SQUARE INC - A,US,USA
1215,1215,US8545021011,USD,US,#N/A Field Not Applicable,Quarter,SWK,Common Stock,STANLEY BLACK & DECKER INC,Industrials,Machinery,STANLEY BLACK &,US,USA
1216,1216,US8552441094,USD,US,#N/A Field Not Applicable,Quarter,SBUX,Common Stock,STARBUCKS CORP,Consumer Discretionary,"Hotels, Restaurants & Leisure",STARBUCKS CORP,US,USA
1217,1217,US8574771031,USD,US,#N/A Field Not Applicable,Quarter,STT,Common Stock,STATE STREET CORP,Financials,Capital Markets,STATE ST CORP,US,USA
1218,1218,US8589121081,USD,US,#N/A Field Not Applicable,None,SRCL,Common Stock,STERICYCLE INC,Industrials,Commercial Services & Supplies,STERICYCLE INC,US,USA
1219,1219,US8636671013,USD,US,#N/A Field Not Applicable,Quarter,SYK,Common Stock,STRYKER CORP,Health Care,Health Care Equipment & Suppli,STRYKER CORP,US,USA
1220,1220,US87165B1035,USD,US,#N/A Field Not Applicable,Quarter,SYF,Common Stock,SYNCHRONY FINANCIAL,Financials,Consumer Finance,SYNCHRONY FINANC,US,USA
1221,1221,US8718291078,USD,US,#N/A Field Not Applicable,Quarter,SYY,Common Stock,SYSCO CORP,Consumer Staples,Food & Staples Retailing,SYSCO CORP,US,USA
1222,1222,US74144T1088,USD,US,#N/A Field Not Applicable,Quarter,TROW,Common Stock,T ROWE PRICE GROUP INC,Financials,Capital Markets,T ROWE PRICE GRP,US,USA
1223,1223,US8740541094,USD,US,#N/A Field Not Applicable,None,TTWO,Common Stock,TAKE-TWO INTERACTIVE SOFTWRE,Communication Services,Entertainment,TAKE-TWO INTERAC,US,USA
1224,1224,US87612E1064,USD,US,#N/A Field Not Applicable,Quarter,TGT,Common Stock,TARGET CORP,Consumer Discretionary,Multiline Retail,TARGET CORP,US,USA
1225,1225,US87901J1051,USD,US,#N/A Field Not Applicable,Quarter,TGNA,Common Stock,TEGNA INC,Communication Services,Media,TEGNA INC,US,USA
1226,1226,US88076W1036,USD,US,#N/A Field Not Applicable,None,TDC,Common Stock,TERADATA CORP,Information Technology,Software,TERADATA CORP,US,USA
1227,1227,US88160R1014,USD,US,#N/A Field Not Applicable,None,TSLA,Common Stock,TESLA INC,Consumer Discretionary,Automobiles,TESLA INC,US,USA
1228,1228,US8825081040,USD,US,#N/A Field Not Applicable,Quarter,TXN,Common Stock,TEXAS INSTRUMENTS INC,Information Technology,Semiconductors & Semiconductor,TEXAS INSTRUMENT,US,USA
1229,1229,US8832031012,USD,US,#N/A Field Not Applicable,Quarter,TXT,Common Stock,TEXTRON INC,Industrials,Aerospace & Defense,TEXTRON INC,US,USA
1230,1230,US8835561023,USD,US,#N/A Field Not Applicable,Quarter,TMO,Common Stock,THERMO FISHER SCIENTIFIC INC,Health Care,Life Sciences Tools & Services,THERMO FISHER,US,USA
1231,1231,US8865471085,USD,US,#N/A Field Not Applicable,Quarter,TIF,Common Stock,TIFFANY & CO,Consumer Discretionary,Specialty Retail,TIFFANY & CO,US,USA
1232,1232,US8725401090,USD,US,#N/A Field Not Applicable,Quarter,TJX,Common Stock,TJX COMPANIES INC,Consumer Discretionary,Specialty Retail,TJX COS INC,US,USA
1233,1233,US8725901040,USD,US,#N/A Field Not Applicable,None,TMUS,Common Stock,T-MOBILE US INC,Communication Services,Wireless Telecommunication Ser,T-MOBILE US INC,US,USA
1234,1234,US8923561067,USD,US,#N/A Field Not Applicable,Quarter,TSCO,Common Stock,TRACTOR SUPPLY COMPANY,Consumer Discretionary,Specialty Retail,TRACTOR SUPPLY,US,USA
1235,1235,US89417E1091,USD,US,#N/A Field Not Applicable,Quarter,TRV,Common Stock,TRAVELERS COS INC/THE,Financials,Insurance,TRAVELERS COS IN,US,USA
1236,1236,US8969452015,USD,US,#N/A Field Not Applicable,None,TRIP,Common Stock,TRIPADVISOR INC,Communication Services,Interactive Media & Services,TRIPADVISOR INC,US,USA
1237,1237,US90184L1026,USD,US,#N/A Field Not Applicable,None,TWTR,Common Stock,TWITTER INC,Communication Services,Interactive Media & Services,TWITTER INC,US,USA
1238,1238,US9024941034,USD,US,#N/A Field Not Applicable,Quarter,TSN,Common Stock,TYSON FOODS INC-CL A,Consumer Staples,Food Products,TYSON FOODS-A,US,USA
1239,1239,US90353T1007,USD,US,#N/A Field Not Applicable,None,UBER,Common Stock,UBER TECHNOLOGIES INC,Industrials,Road & Rail,UBER TECHNOLOGIE,US,USA
1240,1240,US90384S3031,USD,US,#N/A Field Not Applicable,None,ULTA,Common Stock,ULTA BEAUTY INC,Consumer Discretionary,Specialty Retail,ULTA BEAUTY INC,US,USA
1241,1241,US9043111072,USD,US,#N/A Field Not Applicable,None,UAA,Common Stock,UNDER ARMOUR INC-CLASS A,Consumer Discretionary,"Textiles, Apparel & Luxury Goo",UNDER ARMOUR-A,US,USA
1242,1242,US9078181081,USD,US,#N/A Field Not Applicable,Quarter,UNP,Common Stock,UNION PACIFIC CORP,Industrials,Road & Rail,UNION PAC CORP,US,USA
1243,1243,US9100471096,USD,US,#N/A Field Not Applicable,None,UAL,Common Stock,UNITED AIRLINES HOLDINGS INC,Industrials,Airlines,UNITED AIRLINES,US,USA
1244,1244,US9100471096,USD,US,#N/A Field Not Applicable,None,UAL,Common Stock,UNITED AIRLINES HOLDINGS INC,Industrials,Airlines,UNITED AIRLINES,US,USA
1245,1245,US91324P1021,USD,US,#N/A Field Not Applicable,Quarter,UNH,Common Stock,UNITEDHEALTH GROUP INC,Health Care,Health Care Providers & Servic,UNITEDHEALTH GRP,US,USA
1246,1246,US91529Y1064,USD,US,#N/A Field Not Applicable,Quarter,UNM,Common Stock,UNUM GROUP,Financials,Insurance,UNUM GROUP,US,USA
1247,1247,US9113121068,USD,US,#N/A Field Not Applicable,Quarter,UPS,Common Stock,UNITED PARCEL SERVICE-CL B,Industrials,Air Freight & Logistics,UNITED PARCEL-B,US,USA
1248,1248,US9170471026,USD,US,#N/A Field Not Applicable,None,URBN,Common Stock,URBAN OUTFITTERS INC,Consumer Discretionary,Specialty Retail,URBAN OUTFITTER,US,USA
1249,1249,US9029733048,USD,US,#N/A Field Not Applicable,Quarter,USB,Common Stock,US BANCORP,Financials,Banks,US BANCORP,US,USA
1250,1250,US91913Y1001,USD,US,#N/A Field Not Applicable,Quarter,VLO,Common Stock,VALERO ENERGY CORP,Energy,"Oil, Gas & Consumable Fuels",VALERO ENERGY,US,USA
1251,1251,US92220P1057,USD,US,#N/A Field Not Applicable,Irreg,VAR,Common Stock,VARIAN MEDICAL SYSTEMS INC,Health Care,Health Care Equipment & Suppli,VARIAN MEDICAL S,US,USA
1252,1252,US92276F1003,USD,US,#N/A Field Not Applicable,Quarter,VTR,REIT,VENTAS INC,Real Estate,Equity Real Estate Investment,VENTAS INC,US,USA
1253,1253,US92343E1029,USD,US,#N/A Field Not Applicable,None,VRSN,Common Stock,VERISIGN INC,Information Technology,IT Services,VERISIGN INC,US,USA
1254,1254,US92345Y1064,USD,US,#N/A Field Not Applicable,Quarter,VRSK,Common Stock,VERISK ANALYTICS INC,Industrials,Professional Services,VERISK ANALYTI,US,USA
1255,1255,US92343V1044,USD,US,#N/A Field Not Applicable,Quarter,VZ,Common Stock,VERIZON COMMUNICATIONS INC,Communication Services,Diversified Telecommunication,VERIZON COMMUNIC,US,USA
1256,1256,US92532F1003,USD,US,#N/A Field Not Applicable,None,VRTX,Common Stock,VERTEX PHARMACEUTICALS INC,Health Care,Biotechnology,VERTEX PHARM,US,USA
1257,1257,US9182041080,USD,US,#N/A Field Not Applicable,Quarter,VFC,Common Stock,VF CORP,Consumer Discretionary,"Textiles, Apparel & Luxury Goo",VF CORP,US,USA
1258,1258,US92826C8394,USD,US,#N/A Field Not Applicable,Quarter,V,Common Stock,VISA INC-CLASS A SHARES,Information Technology,IT Services,VISA INC-CLASS A,US,USA
1259,1259,US9290421091,USD,US,#N/A Field Not Applicable,Quarter,VNO,REIT,VORNADO REALTY TRUST,Real Estate,Equity Real Estate Investment,VORNADO RLTY TST,US,USA
1260,1260,US9291601097,USD,US,#N/A Field Not Applicable,Quarter,VMC,Common Stock,VULCAN MATERIALS CO,Materials,Construction Materials,VULCAN MATERIALS,US,USA
1261,1261,US9314271084,USD,US,#N/A Field Not Applicable,Quarter,WBA,Common Stock,WALGREENS BOOTS ALLIANCE INC,Consumer Staples,Food & Staples Retailing,WALGREENS BOOTS,US,USA
1262,1262,US9311421039,USD,US,#N/A Field Not Applicable,Quarter,WMT,Common Stock,WALMART INC,Consumer Staples,Food & Staples Retailing,WALMART INC,US,USA
1263,1263,US2546871060,USD,US,#N/A Field Not Applicable,Semi-Anl,DIS,Common Stock,WALT DISNEY CO/THE,Communication Services,Entertainment,WALT DISNEY CO,US,USA
1264,1264,US94106L1098,USD,US,#N/A Field Not Applicable,Quarter,WM,Common Stock,WASTE MANAGEMENT INC,Industrials,Commercial Services & Supplies,WASTE MANAGEMENT,US,USA
1265,1265,US9418481035,USD,US,#N/A Field Not Applicable,None,WAT,Common Stock,WATERS CORP,Health Care,Life Sciences Tools & Services,WATERS CORP,US,USA
1266,1266,US92939U1060,USD,US,#N/A Field Not Applicable,Quarter,WEC,Common Stock,WEC ENERGY GROUP INC,Utilities,Multi-Utilities,WEC ENERGY GROUP,US,USA
1267,1267,US9497461015,USD,US,#N/A Field Not Applicable,Quarter,WFC,Common Stock,WELLS FARGO & CO,Financials,Banks,WELLS FARGO & CO,US,USA
1268,1268,US95040Q1040,USD,US,#N/A Field Not Applicable,Quarter,WELL,REIT,WELLTOWER INC,Real Estate,Equity Real Estate Investment,WELLTOWER INC,US,USA
1269,1269,US9553061055,USD,US,#N/A Field Not Applicable,Quarter,WST,Common Stock,WEST PHARMACEUTICAL SERVICES,Health Care,Health Care Equipment & Suppli,WEST PHARMACEUT,US,USA
1270,1270,US9598021098,USD,US,#N/A Field Not Applicable,Quarter,WU,Common Stock,WESTERN UNION CO,Information Technology,IT Services,WESTERN UNION,US,USA
1271,1271,US96145D1054,USD,US,#N/A Field Not Applicable,Quarter,WRK,Common Stock,WESTROCK CO,Materials,Containers & Packaging,WESTROCK CO,US,USA
1272,1272,US9621661043,USD,US,#N/A Field Not Applicable,Quarter,WY,REIT,WEYERHAEUSER CO,Real Estate,Equity Real Estate Investment,WEYERHAEUSER CO,US,USA
1273,1273,US9633201069,USD,US,#N/A Field Not Applicable,Quarter,WHR,Common Stock,WHIRLPOOL CORP,Consumer Discretionary,Household Durables,WHIRLPOOL CORP,US,USA
1274,1274,US9694571004,USD,US,#N/A Field Not Applicable,Quarter,WMB,Common Stock,WILLIAMS COS INC,Energy,"Oil, Gas & Consumable Fuels",WILLIAMS COS INC,US,USA
1275,1275,US98138H1014,USD,US,#N/A Field Not Applicable,#N/A N/A,WDAY,Common Stock,WORKDAY INC-CLASS A,Information Technology,Software,WORKDAY INC-A,US,USA
1276,1276,US3848021040,USD,US,#N/A Field Not Applicable,Quarter,GWW,Common Stock,WW GRAINGER INC,Industrials,Trading Companies & Distributo,WW GRAINGER INC,US,USA
1277,1277,US9831341071,USD,US,#N/A Field Not Applicable,Irreg,WYNN,Common Stock,WYNN RESORTS LTD,Consumer Discretionary,"Hotels, Restaurants & Leisure",WYNN RESORTS LTD,US,USA
1278,1278,US9831341071,USD,US,#N/A Field Not Applicable,Irreg,WYNN,Common Stock,WYNN RESORTS LTD,Consumer Discretionary,"Hotels, Restaurants & Leisure",WYNN RESORTS LTD,US,USA
1279,1279,US98389B1008,USD,US,#N/A Field Not Applicable,Quarter,XEL,Common Stock,XCEL ENERGY INC,Utilities,Electric Utilities,XCEL ENERGY INC,US,USA
1280,1280,US98421M1062,USD,US,#N/A Field Not Applicable,Quarter,XRX,Common Stock,XEROX HOLDINGS CORP,Information Technology,"Technology Hardware, Storage &",XEROX HOLDINGS C,US,USA
1281,1281,US9839191015,USD,US,#N/A Field Not Applicable,Irreg,XLNX,Common Stock,XILINX INC,Information Technology,Semiconductors & Semiconductor,XILINX INC,US,USA
1282,1282,US98419M1009,USD,US,#N/A Field Not Applicable,Quarter,XYL,Common Stock,XYLEM INC,Industrials,Machinery,XYLEM INC,US,USA
1283,1283,US9884981013,USD,US,#N/A Field Not Applicable,Quarter,YUM,Common Stock,YUM! BRANDS INC,Consumer Discretionary,"Hotels, Restaurants & Leisure",YUM! BRANDS INC,US,USA
1284,1284,US98956P1021,USD,US,#N/A Field Not Applicable,Quarter,ZBH,Common Stock,ZIMMER BIOMET HOLDINGS INC,Health Care,Health Care Equipment & Suppli,ZIMMER BIOMET HO,US,USA
1285,1285,US9897011071,USD,US,#N/A Field Not Applicable,Quarter,ZION,Common Stock,ZIONS BANCORP NA,Financials,Banks,ZIONS BANCORP NA,US,USA
1286,1286,US98978V1035,USD,US,#N/A Field Not Applicable,Quarter,ZTS,Common Stock,ZOETIS INC,Health Care,Pharmaceuticals,ZOETIS INC,US,USA
1287,1287,US98986T1088,USD,US,#N/A Field Not Applicable,None,ZNGA,Common Stock,ZYNGA INC - CL A,Communication Services,Entertainment,ZYNGA INC- CL A,US,USA
1288,1288,US62914V1061,USD,US,#N/A Field Not Applicable,None,NIO,ADR,NIO INC - ADR,Consumer Discretionary,Automobiles,NIO INC - ADR,US,USA
1289,1289,PA1436583006,USD,US,#N/A Field Not Applicable,Irreg,CCL,Common Stock,CARNIVAL CORP,Consumer Discretionary,"Hotels, Restaurants & Leisure",CARNIVAL CORP,US,USA
1290,1290,BMG667211046,USD,US,#N/A Field Not Applicable,None,NCLH,Common Stock,NORWEGIAN CRUISE LINE HOLDIN,Consumer Discretionary,"Hotels, Restaurants & Leisure",NORWEGIAN CRUISE,US,USA
1291,1291,US13123X1028,CAD,US,#N/A Field Not Applicable,#N/A N/A,CPECAD,Common Stock,CALLON PETROLEUM CO,Energy,"Oil, Gas & Consumable Fuels",CALLON PETROLEUM,US,USA
1292,1292,US45773H2013,USD,US,#N/A Field Not Applicable,None,INO,Common Stock,INOVIO PHARMACEUTICALS INC,Health Care,Biotechnology,INOVIO PHARMACEU,US,USA
1293,1293,FI0009000681,EUR,FH,#N/A Field Not Applicable,Irreg,NOKIA,Common Stock,NOKIA OYJ,Information Technology,Communications Equipment,NOKIA OYJ,HE,Finland
1294,1294,US55616P1049,USD,US,#N/A Field Not Applicable,Irreg,M,Common Stock,MACY'S INC,Consumer Discretionary,Multiline Retail,MACY'S INC,US,USA
1295,1295,US29273V1008,USD,US,#N/A Field Not Applicable,Quarter,ET,MLP,ENERGY TRANSFER LP,Energy,"Oil, Gas & Consumable Fuels",ENERGY TRANSFER,US,USA
1296,1296,US55272X1028,USD,US,#N/A Field Not Applicable,Quarter,MFA,REIT,MFA FINANCIAL INC,Financials,Mortgage Real Estate Investmen,MFA FINANCIAL,US,USA
